-1.374,-154.09,-4.7606,-7.7059,-180.67,33.759,-2044.6,-66.417,5074.6
-7.0498,-148.65,-2.0146,-10.625,-179.46,32.533,-2044.6,-66.373,5074.6
6.4701,-140.57,0.74591,-13.713,-178.06,31.304,-2044.5,-66.329,5074.5
4.3019,-133.99,3.4707,-16.909,-176.46,30.07,-2044.5,-66.284,5074.5
-4.0738,-123.29,6.1031,-20.147,-174.68,28.834,-2044.4,-66.239,5074.4
3.5961,-105.1,8.5635,-23.337,-172.69,27.595,-2044.3,-66.193,5074.4
-4.4978,-88.922,10.763,-26.387,-170.48,26.355,-2044.3,-66.148,5074.3
6.7695,-86.526,12.614,-29.201,-168.07,25.113,-2044.2,-66.101,5074.3
-9.6467,-84.519,14.015,-31.686,-165.43,23.87,-2044.1,-66.055,5074.3
-6.513,-70.619,14.749,-33.736,-162.56,22.627,-2044.1,-66.008,5074.2
14.228,-49.831,14.429,-35.241,-159.46,21.385,-2044,-65.961,5074.2
14.194,-30.729,12.694,-36.118,-156.13,20.144,-2043.9,-65.913,5074.1
1.0938,-18.165,9.3832,-36.295,-152.56,18.904,-2043.9,-65.865,5074.1
-8.3218,-9.6266,4.5137,-35.704,-148.77,17.667,-2043.8,-65.817,5074
-12.56,-1.1982,-1.4885,-34.274,-144.76,16.432,-2043.7,-65.769,5074
10.188,8.6475,-7.8255,-31.936,-140.53,15.2,-2043.6,-65.72,5073.9
-7.765,12.069,-12.93,-28.624,-136.08,13.973,-2043.6,-65.67,5073.9
6.1302,3.5551,-14.852,-24.323,-131.43,12.75,-2043.5,-65.621,5073.8
1.4208,-6.88,-13.238,-19.124,-126.57,11.531,-2043.4,-65.571,5073.8
-6.3305,-11.641,-8.6536,-13.224,-121.51,10.319,-2043.3,-65.52,5073.7
7.693,-8.3999,-2.0008,-6.843,-116.25,9.1119,-2043.2,-65.469,5073.7
-9.1873,1.6471,5.2674,-0.19891,-110.81,7.912,-2043.1,-65.418,5073.6
10.244,10.683,11.565,6.4894,-105.17,6.7193,-2043.1,-65.367,5073.6
-8.2661,10.551,15.305,13.003,-99.358,5.5345,-2043,-65.315,5073.5
-10.895,4.2205,15.327,19.124,-93.366,4.3581,-2042.9,-65.263,5073.5
0.17598,-2.5323,12.2,24.622,-87.201,3.1906,-2042.8,-65.21,5073.4
11.532,-7.1544,6.9418,29.246,-80.868,2.0326,-2042.7,-65.157,5073.4
-12.599,-8.9481,0.48812,32.828,-74.371,0.88476,-2042.6,-65.104,5073.3
14.163,-9.4768,-6.2472,35.221,-67.714,-0.25243,-2042.5,-65.051,5073.2
9.7104,-5.4345,-12.242,36.279,-60.903,-1.3784,-2042.4,-64.997,5073.2
-16.62,3.1965,-16.071,35.855,-53.94,-2.4925,-2042.3,-64.942,5073.1
16.366,10.42,-16.322,33.799,-46.826,-3.5943,-2042.2,-64.887,5073.1
5.2958,6.7916,-12.186,30.006,-39.562,-4.6832,-2042.1,-64.832,5073
4.1873,-3.4105,-5.1411,24.612,-32.149,-5.7585,-2042,-64.777,5073
-10.262,-12.203,2.7151,17.989,-24.593,-6.8198,-2041.8,-64.721,5072.9
8.1275,-12.931,9.5733,10.534,-16.918,-7.8664,-2041.7,-64.665,5072.9
3.0796,-5.1675,14.667,2.6407,-9.1521,-8.8979,-2041.6,-64.608,5072.8
-6.7947,5.3617,17.426,-5.2977,-1.3246,-9.9135,-2041.5,-64.551,5072.7
8.2921,11.64,17.285,-12.909,6.5363,-10.913,-2041.4,-64.494,5072.7
-11.151,14.692,13.791,-19.906,14.402,-11.895,-2041.2,-64.436,5072.6
17.938,13.583,6.9958,-26.021,22.246,-12.86,-2041.1,-64.378,5072.6
18.247,7.0156,-1.5382,-30.99,30.041,-13.807,-2041,-64.319,5072.5
7.9431,-3.4216,-9.8788,-34.547,37.759,-14.735,-2040.8,-64.26,5072.4
-22.565,-11.827,-16.094,-36.425,45.375,-15.644,-2040.7,-64.201,5072.4
-0.12131,-13.456,-18.345,-36.359,52.86,-16.533,-2040.5,-64.141,5072.3
21.127,-11.412,-15.691,-34.18,60.187,-17.402,-2040.4,-64.081,5072.3
18.189,-7.3595,-9.3529,-30.153,67.325,-18.251,-2040.2,-64.021,5072.2
-14.76,0.87402,-1.0662,-24.648,74.241,-19.077,-2040.1,-63.96,5072.1
10.907,10.301,7.4317,-18.036,80.905,-19.882,-2039.9,-63.899,5072.1
-7.4344,9.3983,14.42,-10.689,87.285,-20.664,-2039.8,-63.837,5072
4.8106,-4.1075,18.139,-2.9778,93.349,-21.423,-2039.6,-63.775,5072
-3.296,-8.2749,16.416,4.7577,99.067,-22.158,-2039.4,-63.713,5071.9
3.1665,4.335,8.0858,12.275,104.41,-22.868,-2039.3,-63.65,5071.8
-4.7021,7.8373,-3.1212,19.259,109.34,-23.554,-2039.1,-63.586,5071.8
7.778,-4.1468,-12.564,25.368,113.82,-24.215,-2038.9,-63.523,5071.7
-4.1783,-8.1892,-17.077,30.315,117.84,-24.849,-2038.7,-63.459,5071.6
-15.23,-1.3978,-14.998,34.006,121.35,-25.457,-2038.5,-63.394,5071.6
17.593,8.9799,-8.433,36.304,124.32,-26.038,-2038.3,-63.329,5071.5
4.3283,9.0456,-0.25166,37.051,126.73,-26.591,-2038.1,-63.264,5071.4
-11.715,1.5104,7.4157,36.088,128.54,-27.116,-2037.9,-63.199,5071.4
-17.023,-6.376,12.956,33.252,129.72,-27.612,-2037.7,-63.132,5071.3
-16.37,-8.6083,15.309,28.388,130.28,-28.078,-2037.5,-63.066,5071.2
15.14,-4.2522,14.658,21.58,130.23,-28.516,-2037.3,-62.999,5071.2
14.647,2.8548,11.033,13.303,129.58,-28.924,-2037.1,-62.932,5071.1
-17.408,6.5263,4.5142,4.1214,128.34,-29.303,-2036.9,-62.864,5071
20.901,0.37809,-3.7746,-5.4033,126.52,-29.654,-2036.7,-62.796,5071
12.07,-5.0909,-11.124,-14.708,124.15,-29.976,-2036.4,-62.727,5070.9
-29.629,-4.4265,-14.446,-23.229,121.23,-30.27,-2036.2,-62.658,5070.8
-3.7694,2.5132,-11.365,-30.382,117.76,-30.536,-2035.9,-62.589,5070.8
33.084,5.3779,-2.8704,-35.524,113.78,-30.775,-2035.7,-62.519,5070.7
-6.6106,-2.9849,8.0152,-38.111,109.28,-30.986,-2035.4,-62.449,5070.6
-26.703,-8.5567,15.221,-37.656,104.28,-31.171,-2035.2,-62.378,5070.6
20.788,1.4306,13.771,-33.894,98.807,-31.329,-2034.9,-62.307,5070.5
3.6983,14.218,5.9926,-27.407,92.895,-31.461,-2034.7,-62.235,5070.4
-10.811,12.678,-4.1192,-18.996,86.59,-31.568,-2034.4,-62.163,5070.3
10.111,-9.3309,-13.219,-9.4667,79.941,-31.648,-2034.1,-62.091,5070.3
-2.4559,-24.987,-18.124,0.37709,72.996,-31.704,-2033.8,-62.018,5070.2
-17.214,-23.15,-16.56,9.8147,65.807,-31.734,-2033.5,-61.945,5070.1
21.813,-2.3767,-9.8838,18.464,58.421,-31.74,-2033.2,-61.871,5070
11.896,18.65,-0.36487,26.029,50.888,-31.721,-2032.9,-61.797,5070
6.6762,33.461,9.7294,32.217,43.255,-31.679,-2032.6,-61.722,5069.9
-27.719,39.408,18.131,36.75,35.549,-31.612,-2032.3,-61.647,5069.8
-16.523,32.093,23.067,39.356,27.796,-31.521,-2032,-61.571,5069.7
17.561,12.615,24.746,39.817,20.019,-31.407,-2031.7,-61.495,5069.7
18.862,-14.413,23.873,38.179,12.238,-31.268,-2031.3,-61.419,5069.6
-13.854,-36.036,20.988,34.709,4.4734,-31.106,-2031,-61.342,5069.5
9.076,-40.957,16.591,29.716,-3.2527,-30.921,-2030.7,-61.265,5069.4
5.5312,-30.119,11.122,23.51,-10.918,-30.712,-2030.3,-61.187,5069.4
-4.0122,-11.698,4.7925,16.401,-18.501,-30.479,-2030,-61.109,5069.3
-1.0816,5.9075,-2.2462,8.6984,-25.979,-30.223,-2029.6,-61.03,5069.2
7.5729,19.725,-9.8415,0.71134,-33.331,-29.945,-2029.2,-60.951,5069.1
-12.023,30.562,-17.827,-7.2503,-40.534,-29.642,-2028.9,-60.871,5069
3.8958,27.652,-25.694,-14.877,-47.567,-29.317,-2028.5,-60.791,5069
20.961,10.04,-31.772,-21.859,-54.407,-28.969,-2028.1,-60.711,5068.9
-0.1287,-14.992,-34.099,-27.887,-61.032,-28.598,-2027.7,-60.63,5068.8
-21.781,-21.248,-30.644,-32.725,-67.421,-28.205,-2027.4,-60.548,5068.7
17.922,5.6861,-19.83,-36.434,-73.551,-27.789,-2027,-60.466,5068.6
-12.822,19.211,-3.0301,-39.129,-79.401,-27.35,-2026.6,-60.384,5068.6
9.1026,-4.7738,16.549,-40.921,-84.948,-26.889,-2026.2,-60.301,5068.5
3.9549,-19.874,31.393,-41.923,-90.17,-26.405,-2025.8,-60.218,5068.4
-9.409,-7.4834,34.829,-42.273,-95.046,-25.899,-2025.4,-60.134,5068.3
11.965,15.118,27.775,-42.164,-99.555,-25.371,-2024.9,-60.05,5068.2
-14.04,24.804,13.034,-41.571,-103.68,-24.821,-2024.5,-59.965,5068.1
14.251,6.6208,-5.5067,-40.404,-107.43,-24.249,-2024.1,-59.88,5068.1
-12.852,-28.65,-22.485,-38.569,-110.79,-23.655,-2023.7,-59.794,5068
11.455,-31.359,-32.221,-35.971,-113.76,-23.039,-2023.3,-59.708,5067.9
-11.509,6.31,-30.729,-32.539,-116.36,-22.402,-2022.8,-59.621,5067.8
13.138,35.288,-20.799,-28.34,-118.6,-21.742,-2022.4,-59.534,5067.7
-15.342,31.937,-6.7565,-23.48,-120.48,-21.062,-2022,-59.446,5067.6
17.135,7.285,7.8132,-18.061,-122.04,-20.36,-2021.5,-59.358,5067.5
-18.328,-23.839,19.908,-12.187,-123.28,-19.636,-2021.1,-59.269,5067.4
19.312,-41.344,26.633,-5.9638,-124.21,-18.892,-2020.6,-59.18,5067.4
-17.828,-35.032,25.979,0.48763,-124.85,-18.126,-2020.2,-59.09,5067.3
-21.566,-14.439,19.488,6.9744,-125.22,-17.339,-2019.7,-59,5067.2
-8.4475,11.347,9.567,13.305,-125.33,-16.53,-2019.3,-58.91,5067.1
-5.4068,34.368,-1.3859,19.301,-125.19,-15.7,-2018.8,-58.819,5067
19.199,46.617,-10.975,24.783,-124.82,-14.851,-2018.4,-58.727,5066.9
25.357,40.704,-17.266,29.597,-124.22,-13.982,-2017.9,-58.635,5066.8
-25.461,16.833,-20.168,33.676,-123.42,-13.095,-2017.4,-58.543,5066.7
25.174,-6.2595,-20.061,36.993,-122.43,-12.191,-2017,-58.45,5066.6
-24.65,-20.505,-17.379,39.569,-121.25,-11.272,-2016.5,-58.356,5066.5
-0.042442,-36.648,-12.575,41.446,-119.91,-10.339,-2016,-58.262,5066.4
22.567,-48.604,-6.1047,42.668,-118.41,-9.3919,-2015.6,-58.168,5066.3
-20.55,-42.505,1.4027,43.279,-116.78,-8.433,-2015.1,-58.073,5066.2
17.796,-5.7539,8.6204,43.324,-115.01,-7.4632,-2014.6,-57.977,5066.2
-14.613,34.549,14.048,42.847,-113.13,-6.4836,-2014.2,-57.882,5066.1
-5.1293,45.289,16.183,41.89,-111.15,-5.4954,-2013.7,-57.785,5066
8.5616,31.65,14.028,40.467,-109.06,-4.4997,-2013.2,-57.688,5065.9
-6.356,11.524,8.5924,38.495,-106.88,-3.4978,-2012.7,-57.591,5065.8
5.074,0.59836,1.3867,35.872,-104.61,-2.4907,-2012.2,-57.493,5065.7
-4.9697,-11.813,-6.0774,32.494,-102.23,-1.4796,-2011.8,-57.395,5065.6
6.2538,-30.905,-12.289,28.259,-99.764,-0.46574,-2011.3,-57.297,5065.5
-9.0362,-32.835,-15.736,23.064,-97.2,0.54979,-2010.8,-57.197,5065.4
13.29,-11.25,-15.325,16.866,-94.544,1.5658,-2010.3,-57.098,5065.3
-23.405,12.992,-11.644,9.8694,-91.796,2.5812,-2009.8,-56.998,5065.2
-25.051,24.971,-5.7328,2.3786,-88.957,3.5947,-2009.3,-56.897,5065.1
6.7936,21.89,1.3242,-5.2944,-86.031,4.6053,-2008.9,-56.796,5065
37.862,10.189,8.2834,-12.837,-83.017,5.6117,-2008.4,-56.695,5064.9
7.0805,-2.5533,13.722,-19.937,-79.917,6.6129,-2007.9,-56.593,5064.8
-19.368,-12.021,16.179,-26.282,-76.733,7.6075,-2007.4,-56.49,5064.7
-41.307,-14.722,14.221,-31.584,-73.466,8.5946,-2006.9,-56.387,5064.6
-50.361,-8.2273,7.2894,-35.653,-70.119,9.5728,-2006.4,-56.284,5064.5
-16.703,4.2328,-2.0349,-38.317,-66.703,10.541,-2005.9,-56.18,5064.4
44.169,12.728,-10.393,-39.401,-63.229,11.498,-2005.5,-56.076,5064.3
34.56,9.1122,-15.022,-38.746,-59.709,12.443,-2005,-55.971,5064.2
32.384,-1.9799,-15.544,-36.255,-56.146,13.375,-2004.5,-55.866,5064.1
11.032,-12.634,-12.199,-31.919,-52.53,14.292,-2004,-55.761,5063.9
-15.324,-14.297,-5.5546,-26.044,-48.854,15.193,-2003.5,-55.654,5063.8
9.2408,-0.98702,2.5567,-19.013,-45.107,16.077,-2003.1,-55.548,5063.7
-5.2734,15.435,9.6831,-11.212,-41.279,16.944,-2002.6,-55.441,5063.6
3.596,15.207,13.558,-3.0236,-37.361,17.791,-2002.1,-55.334,5063.5
-3.5494,4.423,13.375,5.1563,-33.342,18.617,-2001.6,-55.226,5063.4
3.7909,-5.4536,10.168,12.878,-29.213,19.423,-2001.1,-55.118,5063.3
5.4351,-12.387,5.3582,19.69,-24.963,20.205,-2000.7,-55.009,5063.2
4.8851,-16.245,0.17103,25.334,-20.584,20.964,-2000.2,-54.9,5063.1
-7.4801,-14.924,-4.3176,29.602,-16.065,21.697,-1999.7,-54.79,5063
-6.6832,-7.1417,-7.4763,32.285,-11.397,22.405,-1999.3,-54.68,5062.9
8.6795,3.5643,-8.953,33.178,-6.5707,23.085,-1998.8,-54.57,5062.8
7.8643,13.06,-8.4789,32.119,-1.5844,23.736,-1998.3,-54.459,5062.7
-0.35982,15.149,-5.9579,29.125,3.5566,24.358,-1997.9,-54.348,5062.5
-8.1609,8.1599,-1.7125,24.378,8.8457,24.949,-1997.4,-54.236,5062.4
7.1486,-5.4822,2.7161,18.242,14.276,25.508,-1996.9,-54.124,5062.3
-5.8424,-14.965,5.5145,11.1,19.839,26.034,-1996.5,-54.011,5062.2
4.7666,-7.954,5.4171,3.3479,25.511,26.526,-1996,-53.899,5062.1
-4.5658,8.1441,3.2391,-4.5077,31.27,26.982,-1995.6,-53.785,5062
-4.2244,15.41,0.31434,-11.93,37.089,27.402,-1995.1,-53.671,5061.9
7.6071,9.8567,-2.1456,-18.388,42.95,27.784,-1994.7,-53.557,5061.8
-10.546,-4.9045,-3.4234,-23.36,48.846,28.126,-1994.2,-53.442,5061.6
13.97,-15.377,-2.956,-26.297,54.777,28.428,-1993.8,-53.327,5061.5
12.088,-13.939,-0.62357,-26.747,60.738,28.688,-1993.4,-53.212,5061.4
-20.326,1.4147,2.1426,-24.852,66.692,28.905,-1992.9,-53.096,5061.3
22.348,13.438,3.5272,-20.874,72.564,29.078,-1992.5,-52.98,5061.2
13.718,11.908,2.2809,-15.123,78.27,29.206,-1992.1,-52.863,5061.1
-18.203,1.398,-0.60236,-8.1741,83.724,29.287,-1991.6,-52.746,5061
-18.295,-7.9823,-3.6092,-0.7639,88.842,29.32,-1991.2,-52.629,5060.8
-19.216,-8.1138,-5.1016,6.455,93.54,29.303,-1990.8,-52.511,5060.7
2.8421,-0.87176,-3.8606,12.885,97.734,29.237,-1990.4,-52.392,5060.6
12.038,5.6356,-0.48943,18.026,101.34,29.118,-1989.9,-52.274,5060.5
-3.0797,4.6034,3.8293,21.401,104.27,28.945,-1989.5,-52.155,5060.4
-4.8853,-1.4234,7.2973,22.535,106.44,28.718,-1989.1,-52.035,5060.3
3.2466,-5.0232,7.6063,21.045,107.78,28.433,-1988.7,-51.915,5060.1
-3.8564,2.8125,3.6753,17.042,108.25,28.089,-1988.3,-51.795,5060
6.6887,7.9947,-1.8165,11.19,107.86,27.686,-1987.9,-51.674,5059.9
6.4223,1.7818,-6.2975,4.2688,106.6,27.225,-1987.4,-51.553,5059.8
-12.776,-10.094,-8.8585,-2.9427,104.5,26.709,-1987,-51.432,5059.7
-20.176,-16.801,-8.9621,-9.6649,101.56,26.138,-1986.6,-51.31,5059.5
23.132,-10.334,-6.3262,-15.194,97.778,25.516,-1986.2,-51.188,5059.4
-7.3662,4.042,-1.769,-19.143,93.172,24.843,-1985.8,-51.065,5059.3
-21.943,18.655,3.3163,-21.244,87.748,24.123,-1985.4,-50.942,5059.2
-22.229,27.882,7.4613,-21.245,81.511,23.357,-1984.9,-50.819,5059.1
-8.3849,32.561,9.1991,-18.913,74.487,22.547,-1984.5,-50.695,5058.9
11.575,31.956,7.4558,-14.16,66.769,21.695,-1984.1,-50.571,5058.8
13.027,23.741,2.8888,-7.3652,58.485,20.803,-1983.6,-50.446,5058.7
12.225,7.762,-2.8191,0.48345,49.77,19.874,-1983.2,-50.322,5058.6
-8.1251,-12.464,-7.8271,8.2661,40.758,18.908,-1982.7,-50.196,5058.4
1.9538,-30.194,-10.293,14.862,31.581,17.909,-1982.3,-50.071,5058.3
7.7225,-34.764,-8.6208,19.401,22.37,16.878,-1981.8,-49.945,5058.2
-10.512,-20.589,-2.7407,22.011,13.231,15.816,-1981.4,-49.818,5058.1
-11.767,1.5452,4.9679,23.077,4.2605,14.728,-1980.9,-49.692,5057.9
9.9481,19.643,11.575,23.016,-4.4792,13.613,-1980.4,-49.564,5057.8
16.591,23.215,14.174,22.279,-12.959,12.474,-1979.9,-49.437,5057.7
14.392,7.4192,10.795,21.261,-21.157,11.314,-1979.4,-49.309,5057.6
-17.311,-10.56,2.8994,20.152,-29.051,10.133,-1978.9,-49.181,5057.4
15.337,-12.461,-7.1959,19.088,-36.619,8.9354,-1978.4,-49.052,5057.3
-4.7408,-0.62136,-16.668,18.204,-43.839,7.7214,-1977.8,-48.923,5057.2
-9.6497,7.6867,-20.722,17.637,-50.69,6.4936,-1977.3,-48.794,5057
3.4264,1.5446,-15.877,17.426,-57.148,5.254,-1976.8,-48.665,5056.9
9.0175,-6.1674,-5.0018,17.234,-63.192,4.0046,-1976.2,-48.535,5056.8
-12.329,-1.6779,7.9511,16.711,-68.8,2.7474,-1975.6,-48.404,5056.7
17.427,6.5101,19.85,15.527,-73.951,1.4843,-1975,-48.274,5056.5
-22.672,8.2982,27.745,13.351,-78.621,0.21743,-1974.5,-48.143,5056.4
1.7315,8.3249,29.179,9.8444,-82.789,-1.0513,-1973.8,-48.011,5056.3
29.807,7.0427,24.003,4.7861,-86.434,-2.3198,-1973.2,-47.879,5056.1
-19.836,2.004,13.978,-1.4204,-89.532,-3.5861,-1972.6,-47.747,5056
-31.575,-5.2762,1.2213,-8.2139,-92.062,-4.8482,-1971.9,-47.615,5055.9
7.0512,-11.892,-12.15,-15.033,-94.002,-6.1041,-1971.3,-47.482,5055.8
29.438,-14.843,-24.018,-21.318,-95.33,-7.3517,-1970.6,-47.349,5055.6
23.718,-14.769,-32.319,-26.507,-96.024,-8.5892,-1969.9,-47.216,5055.5
-8.0792,-12.819,-35.471,-30.038,-96.061,-9.8145,-1969.2,-47.082,5055.4
-23.052,-8.6124,-33.295,-31.47,-95.427,-11.026,-1968.5,-46.948,5055.2
-22.382,-1.0165,-26.822,-30.859,-94.139,-12.221,-1967.7,-46.814,5055.1
18.554,7.5097,-17.209,-28.469,-92.251,-13.398,-1966.9,-46.679,5055
-4.375,13.485,-5.5797,-24.585,-89.825,-14.556,-1966.2,-46.544,5054.8
-14.497,13.29,6.9503,-19.493,-86.922,-15.694,-1965.4,-46.409,5054.7
12.589,5.2315,19.187,-13.477,-83.605,-16.811,-1964.5,-46.273,5054.6
12.138,-4.6294,29.363,-6.8235,-79.936,-17.905,-1963.7,-46.137,5054.4
-8.8839,-9.2978,35.309,0.18195,-75.975,-18.975,-1962.9,-46.001,5054.3
-0.71681,-4.8334,35.572,7.2541,-71.784,-20.019,-1962,-45.864,5054.1
5.6299,3.1452,30.428,14.085,-67.426,-21.038,-1961.1,-45.727,5054
-1.4972,7.6028,20.715,20.285,-62.962,-22.029,-1960.2,-45.59,5053.9
-4.0708,5.3863,7.7808,25.483,-58.453,-22.992,-1959.2,-45.453,5053.7
4.5752,-3.235,-6.1583,29.366,-53.961,-23.925,-1958.3,-45.315,5053.6
-6.2427,-9.6445,-18.686,31.636,-49.548,-24.826,-1957.3,-45.177,5053.5
8.9727,-5.1734,-27.567,31.989,-45.274,-25.696,-1956.3,-45.039,5053.3
-14.307,8.2181,-31.315,30.101,-41.173,-26.532,-1955.2,-44.9,5053.2
-15.492,16.002,-28.843,25.746,-37.221,-27.333,-1954.2,-44.761,5053.1
18,11.409,-20.167,19.365,-33.387,-28.097,-1953.1,-44.622,5052.9
17.901,-6.1387,-7.3993,11.635,-29.641,-28.825,-1952,-44.482,5052.8
5.2152,-24.42,6.1718,3.2588,-25.955,-29.513,-1950.9,-44.343,5052.6
-18.87,-28.125,17.3,-5.0659,-22.298,-30.162,-1949.7,-44.203,5052.5
-2.4109,-8.608,23.946,-12.639,-18.643,-30.769,-1948.6,-44.062,5052.4
13.794,19.353,25.579,-18.825,-14.961,-31.334,-1947.4,-43.922,5052.2
-9.9533,36.254,22.283,-23.297,-11.221,-31.855,-1946.1,-43.781,5052.1
6.0134,32.01,14.688,-25.997,-7.3932,-32.331,-1944.9,-43.64,5051.9
-3.2905,18.173,4.5803,-26.927,-3.4412,-32.76,-1943.6,-43.498,5051.8
3.2273,7.929,-5.9786,-26.08,0.6641,-33.142,-1942.3,-43.357,5051.7
-6.3271,-3.9272,-14.926,-23.408,4.912,-33.475,-1941,-43.215,5051.5
